text,label
Excellent,2
"Mera current account already hai 

Isiliye Maine bachat khata khola hai",0
Overall the service is good. ,2
"Mere account ka ₹1000 cut Gaye Hain Magar vahan Jahan Maine kiye the vahan per pahunche nahin Hai dekhiae kyon nahin pahunche 
",0
"I think IDFC is the best banking but, it's not for everyone because there are too many barrier between bank and customers that's the reason people choose other bank.
",2
Ok,1
Kindly close your Bank or merge with another Bank. Don't cheat people.  I will keep minimum balance 25000 without any benefit are you people's crazy ,0
"My Location Branch Required
Khambhalia
Pincode - 361305",0
Best service 🌹maintain faith to the customers ,2
Mere anubhav se aur jaldi ho sakta tha.,0
"My IDFC App is not that intuitive. Also it does not capture all information from other bamks, etc. though it claims so",0
Mere bank ke sath bhaut accha anubhav tha ,2
Nothing ,1
Mere ko account kholne mein achcha Laga aur vahan ke account kholne wali mam ka nature,0
"Minimum deposit can be reduced from Rs. 25,000/- to Rs.10,000/-.",0
Okay ,1
Proper dissemination of information coupled with implementation of assurances should be the prerogative. ,0
Good,2
Bhot sari aase chiz h Jo idfc bank ko Acha banti h bhot Acha Kam hota h jalde hota h or online app pr bhi Lan Dan ka Acha system ha bhot khusi hui muja apka bank ma account open kr ka thank you so much ,2
Excellent service ,2
Registered mobile number updation should bemade easier or how to do should be explained ,0
Minimum spend was not told initially. Deceiving for finance company is unacceptable.,0
"Misleading done by agent to open the account, I told him I have just updated my address for my customer id, it will take 24 hours to update , I will open the account after address update, so that I will receive my card n other documents in the updated address but he told me it will be dispatched after updating only. But my card was sent on my old address, bu coincidence, I was their aty old address that time and received my card.",0
"Aadhar verification took time
And already have the credit card you could have used those details to prepoulate",2
Miss-selled by employee. I am want to close this account,0
Mobile number is not updated ,0
Thanks ,1
"Savings account opening is fine.
Need more products offers like personal loan.",2
Mobile number updation took longer than expected. Why same number to be updated as in Aadhaar ? Change your system.,0
Good 👍,2
Nice Bank,2
No,1
Good and Quick service,2
Mohan did an excellent job of communicating the requirements and helping setup the account. The procedure was easy and straightforward and appreciate the quick process. ,2
"Monthly interest rate
",2
IDFC app is not fetching correct address details from uidai.,0
"I would like to receive a call from my branch regarding how I can get interest on it every month as I am a student. In addition, I request that I speak to a contact person regarding the maximum amount I can keep in the account as savings.",0
"Yes. Entire account opening process was smooth AF. But after few days, i get a call from someone asking me to upgrade from normal CC to Maurya CC. 
",0
Follow up and queries after opening account should be attended properly,0
More braches near me,0
More cashback offers on spending,2
More personalized support during account opening would enhance the experience.,2
More details needs to be made available to intending customers to have a versity of options to work with.,2
Easy and quick process of opening account ,2
"It took more than 3 weeks in getting it all done while it was told that it will take 2-5 days at max, that too towards last 2 weeks it was mostly a follow up from my end rather than getting an update upfront",0
The agent should share correct information to customer so that the customer should not feel he/she is cheated ,0
"Happy to meet with mr dev sharma, very good behaviour and very nice person ",2
More transparency about the offer and reflecting same on the screen. No where it is mentioned about non compliance of offer. Not sure whether offer is valid and applied ,0
"About credit card facility
",0
Great experience ,2
"Delivery of Debit Card using Blue Dart has been atrocious. They do not visit the premises and in there report mention consignee not available. This is the third day this has happened. I have informed the IDFC Agent about the situation. He has confirmed that he has called Blue Dart and left special instruction. However, the same has still not been delivered. I have lodged a complaint with Blue Dart directly vide email have still not heard back from them.
I strongly recommend that a different courier service be considered instead of Blue Dart. Even with other banks I work with Blue Dart is a perpetual problem. Blue Dart though is a third party it indirectly reflects badly on the bank using there services. 
I had to send my person to there office and still they did not deliver asking him to come back on Monday the 26th May 2025 for taking delivery of debit card. This is atrocious service of third party during account opening. ",0
Best experience in mobile banking services ,2
"Mr raj shah who inspire and guide me about idfc bank and its services , and gave me services at home , also told me about help , as and when required in anything from idfc bank required in future . Hope you will provide better services in future . Thanks ",2
It was supposed to be a zero balance account but IDFC opend a 10k account ,0
MR.Naseer Hussain was very helpful in guiding and account activation and mobile bankaing,2
Mu khusi achi IDFC bank saha jodi hoithibaru,1
Branch selection should be an option,0
Sabse best ,2
"My account age in your bank 1 week.
Your bank total freeze done  ",0
"Updated most recent application form for account opening needs to be available on the website. Form downloaded by me from the genuine website of the bank needed to be changed, and I had to fill the form twice, because a modified updated form was required ",0
Everything was good and the customer service is excellent but the device had some issues whole selecting what type of account when he was scanning the qr code that's the only thing u guys need to improve,2
My account is opened in almost 2 to 3 days ,0
"Video kyc still pending... please do the needful 
",0
"My account open 
",0
Many process are still not done of opening accounts all facilities,0
My account open befor 10 days but yet not receive. My kit,0
My address is not updated correctly ,0
"My honest review.. 
First of all I choose your bank only for saving my money little more with your savings account intrest.. please provide this scheme long time.. with some additional futures may be later..   you must need to upgrade you application , it's little bit compleacted to use wisely that's enough..  ",0
Excellent,2
"Credit card
",0
Good service by bank ,2
Worst service ,0
Over all very Good service ,2
"Should show credit card options only bank is able to provide it to the customer. 
",0
Bahut  easy hai is aap par bank account open Krna mujhe branch jane ke jarurat ni pada thankyou so much 🤗🙂,0
"Rajesh helped getting the account opened without any hiccup. Best RM for my account.
He has in depth knowledge of all idfc products and helped me navigate choose the best. ",2
"Dear IDFC FIRST Bank Team,

 

I am writing to express my deep dissatisfaction with the service I have received regarding the update of my communication address.

 

I was contacted by your customer care team on 16th May’2025 and encouraged to open a zero-balance account online. I clearly informed the representative that I would proceed only after my home address was updated. I was advised that the address could be updated during the account opening process.

 

Following the instructions provided, I completed the process. However, I later received a message on 19th May’2025 stating that my welcome kit would be sent to the old address. Upon logging into the IDFC FIRST Bank app, I confirmed that my address had not been updated.

Since then, I have made multiple attempts to contact customer care and update the address via the mobile app using my Aadhaar card. Unfortunately, I continue to receive an error message stating, “Try again later.” Despite repeated efforts since 19th May’2025, the issue remains unresolved, and I have received no meaningful support or resolution from your team.

 

Due to this ongoing inconvenience and lack of response, I have decided to close this account. I request that you first update my communication address as per my Aadhaar card and then assist me in opening a new account with the same benefits that were originally offered.

 

Customer ID: 5297259775
Account Number: 10229832731

 

Sincerely,
Ramesh Chand Thakur
Contact Number: 9717728246
Email ID: Ramesh-thakur@hotmail.com

 

",0
Thanks,1
गुड,2
"Good

",2
The account opening process was seamless and prompt.,2
Very good sarvice thanks ,2
My mom is a senior citizen. Nitin really helped us to fill the form at our home and smoothly open an account ,0
"There was disconnect while Video KYC, please make it persistent network so that we don't need to reconnect again and again",0
It is an amazing journey of account opening. ,2
"If any banking services are chargeable, the bank should have to mention, if there is any limitations that needs to mention to the account holders. Else services are fine.",0
Having good experience and proper guid from bank executive,2
Na kahtu nahtu kohlvu lon mate ni parosing kari hati,1
Thanku ,1
No,1
Nahi aap ka kam uttam paya,0
Quick process of account opening,2
Everything is pretty good but there is still a need for improvement and my welcome kit has not been delivered to my address. ,0
"Javab sari rite aape che bank staff 
Intresting pn saru male che month nu ",0
Nahi to ,0
Good ,2
Best service this bank ,2
"The sales manager/executive did not tell me the right time line of account opening. They were not aware of the process and the time line. 

They committed a wrong time line and made excuse while failing to complete new/upgrade process. 

They tired opening my new account first, they took 4 days just to inform it can't be done that way. Then asked my to upgrade. ",0
Good,2
Good service provide by Priyanka cash counter maam,2
"Nahin 

",0
Need the account for my child to be opened immediately and urgently and on priority. The signature can be dealtnwt anytime as it is attached to my account.,0
Nothing ,1
Great expression ,2
Can provide credit card to ac holder ,2
It could have been online opening but pay later account caused issues while opening account online. This resulted for physical form which is waste of human resource. It will be great if we can resolve conflict issue due to pay later account while opening savings account. ,0
Best team,2
Good ,2
Excellent ,2
Nothing ,1
nan,1
Need to access banking website from anywhere around the world 24x7,0
"Account and product are good and ishan sir have helping very well but when I approach to the bank bank staff are not thier services are in delay operation staff are out of branch for any purpose let it go 

In my existing HDFC account branch staff always in branch for support like passbook print any discussion related my queries and other mobile banking guidance. 

In your bank branch staff not prensence aat their moment I have to wait. Conclude is branch staff in customer hour always have present and it must be the good for service industry. ",2
"Need to change process

How the customer will know about 2000 Rewards on first transaction in advance

There is no clarity 

Is it through UPI or bank transfer etc",0
"The experience of opening bank account quit easy, in other banks its too difficult but in idfc first bank has made it too easy to open for anyone, I am thankful to be the part of IDFC first bank .",0
"Need to provide, Brochers for new customers. ",1
New users to A/c could have been guided guided up time to time to keep in touch by the banks personnels.,2
Next time,0
Hi,1
Good bank services ,2
"Ha
",1
"Nhi 
",0
"Nhi esi koi chij nhi 
",0
Good,2
Nil . All well,1
No,1
Take action against fraudulent people. For better image of organisation.,0
"No , the relationship manager mayank was very humble and knowledgeable. ",2
"No all is well 
",1
No any comments ,1
No anything ,1
Good ,2
No at present,1
Good service 👍 ,2
Very good service in bank and all staff behaviour good,2
Very good guide very good behaviour smoothly toking well maintained thanks 🙏,2
No at this moment,0
"People's are Opening Fraude account using other's Aadhar Number and PAN Number and your system is not verifying it well, Please Improve your security and Improve your KYC and Account Opening Process",0
"No bank account details and check book 
",0
I gpt the nearest branch and the interest rate provided by bank on savings ,0
Keep up the good work.,2
"No body in your bank has complete knowledge of the product offered ,also your customer service representative, especially those are at higher post.",0
Very good experience ,2
Everything is good.,2
No comment ,1
No comments,1
No comments ,1
No comments ,1
All things is good ,2
No complains,1
No everything is fine,2
1,1
No everything is fine ,2
I have no words to express about your service.You really did a great job by providing me a zero account with 36 features.It was communicated through mobile app.I already have a credit card and using the app for that purpose.Zero account was intimated through the app and was so simple for me to open the zero account with simple finger tips without filling any application and kyc etc.Thank you very much for providing me the zero account and also NetBanking ,2
Best bank in the buisness ,2
No,1
Very good experience 👍,2
Account opening was easy and hassle free. I opened account because of 30 free services as claimed by you. Hope it would be free and your Bank will not start charging after some point if time.,2
Account opening sales executive is very knowledgeable and confident to dictate every theme of Banking. It should be there in every executive. I m happy to bank with IDFCFIRST BANK ,2
"This bank is good for all over India and this service also good 
",2
Very good services,2
No further suggestions ,0
Bad ,0
Good,2
No I don't think so that any improvement is required.,2
No improvement needed and can proudly say IDFC First is only digital bank,2
Very good service by manager of T.nagar and employees ,2
Yes,1
"I very glad to appreciate your Miss Puja Singh to help me for hassle free a/c opening and other things and all ways given me update. 💯 % support given by your bank.
Thank you IDFC FIRST BANK. 👍👍",2
Good jop hai ji,2
No improvement needed till now,2
Ok,1
Pathetic,0
Lowering your minimum balance,1
It was great experience. I love the idfc app. Best app I ever seen in banking sector. ,2
No long time to open bank account may be tell you after some time,0
"Good 
",2
Good ,2
Good bank,2
Very slow Process almost 20 days in account opening.,0
No service for bank hand ,0
Good opening experience ,2
"No such suggestion, porcess to open the account was quite easy and smooth.",2
Good ,2
Good experience i am Axis Bank employee....good service and no time taken to opening account... account open in just 5 minutes...Nice experience ,2
No suggestion ,1
Ok,1
"Good information 

",2
Nice behaviour ,2
"Pre-Approved  credit card offer should be given whether pincode serviceable or not.
Reward points 10x should be given above 20k spends not 50k spends.",0
"Good services
",2
Overall good 👍 ,2
Satisfactory.,2
Had hard time with video kyc and was asked to visit branh directly at one point. Took days to catch hold of some good rep and without any application related issue on the rep's side.,1
Bank staff beviour is good and banking process is good,2
v good experience with idfc easy too open and good saport too open the nre team. . Special thanx for neha. Thank you for good guidance. ,2
No suggestions,1
"No suggestions
",1
"Yes, better communication from the account opening branch could have helped. Also, writing something which is not provided is also very unprofessional and untoward.",0
Na,1
No text,1
"I recently updated my address through Aadhaar verification and received confirmation that the change was successful. However, the address hasn’t actually been updated in the system. As a result, all my ATM and banking-related items were sent to my old address.

The delivery agent refused to deliver to my current address, even though it’s nearby, and asked me to collect the package from the bank branch instead. This is highly inconvenient, as it means I’ll have to waste an entire day due to the address not being properly updated in your system.

What’s more frustrating is that I had entered the correct, updated address when opening the account, yet the package was still dispatched to the old address.",0
Ok,1
No you are already have done tremendous work ,1
"NOTHING TO IMPROVED BUT your IDFC banking staff in panvel branch they are not good i visited your panvel branch but that ledy who open acc she told us we dont open acc 10k mentain 
munimum 25k 
thats why i open acc thruee BANKING APP",0
"I have plans to buy a property in India and wanted to open NRE/NRO savings account with better interest rate. I came accross IDFC bank and went with process. Account opening process was fast but its been more than 10+ days my account is in total freeze and I am still waiting for 2 confirmation mail at my US address. This is so frustrating. I sent money to my other NRE account to proceed with the property purchase as the seller wont wait that long. Very bad experience with IDFC. Also the minimum balance is 25,000/- in each account which was not communicated before. This is very high amount. I will not recommend IDFC to my friend circle or others due to this experience.",1
"No, everything were fantastic ",2
More account related details should be updatable through online mode & not by visiting bank's branch,0
All good ,2
Good experience ,2
"Keep up this illustrative work. The account opening experience, ease of mobile app and interaction with Ms Jinal Solanki aa three are the experiences beyond words. The whole process took barely four minutes and turned out to be the best banking experience of my four decades active life.
Gratitude 💝🐬
",2
"No, Iam happy with the experience ",2
IDFC Your Bank is very nice I am very happy that I have opened my service account in IDFC Bank. Your staff is very nice Customer Care also picks up quickly.,2
No. Everything is ok.,1
"None as of now. The process was all fine except for the time taken which was over upto one week for the account to get activated. 
",2
None at the moment,1
No,1
Nothing ,1
"Good 
",2
None Every thing wad prompt and well done ,2
"None, the process was very smooth.",0
Ok,1
Maintenance charges have to decrease AND REST ALL SERVICES IS EXCELLENT ,2
None. Excellent ,2
I am a trustworthy coustomer. I want a Credit card plz give me a pre approved credit card  Kindly look into this matter do needfull,0
No,1
"Nope nothing to Add ,maybe once I start using the Bank Aap and other services I can give valuable feedback ",0
Not able to change tje address to receive saving account kit,0
Na,1
"Its very easy steps to open Bank account , few mins taken to complete kyc on video call , overall my experience is awesome being a new customer with IDFC BANK ! I hope that my journey will be hassle free ahead .. thank you ",2
"Very good 
",2
Not at all. Keep it up 👍,0
Good service ,2
All staff is good.. & service much good,2
Miss bhagyashree has given the best service ,2
Very good assistant to open the account ,2
I would like to Thanks to Jyothi and Naheeda during my NRI account opening process guidance and assistance.,2
It's good ,2
Yeah so for ekyc I would love if there was an option for physical kyc that would have been more better,2
Excelent service and very friendly behavior of staff.,2
Not at this point ,0
I think its already good,2
Not clrea communication on sabings bank account interest rate.,0
Not deliver this account passbook and ATM and  etc. please send me account block ,0
Not interested in savings account ,0
It's good service ,2
Good,2
"I am writing to express my concern regarding the non-receipt of my welcome kit. I opened my account on 1st May 2025, and it has been over two weeks with no update or delivery.

Despite my clear instruction and having updated my address well in advance, the welcome kit was sent to my old address, which I had explicitly requested not to use. I have already updated my correct address in your records, but I have not received any further communication or re-dispatch confirmation.

Kindly look into this matter urgently and arrange for the welcome kit to be sent to my updated address without further delay. Please confirm the expected delivery date at the earliest.

Thank you for your prompt attention.",0
Not now ,0
"Subject: Feedback on Account Funding Process at the Time of Opening

Dear IDFC FIRST Bank Team,

At the time of opening my account, I was informed that a cheque was required to fund the account. While I understand this may be a part of your current process, I wanted to share my personal experience with other banks such as HDFC and Axis, where the process was more flexible and convenient. In those cases, my account was activated first, and I was then given the option to fund it via NEFT/RTGS, which I found to be much quicker and more efficient.

Given that cheque usage is gradually declining and many customers now opt not to request a cheque book unless absolutely necessary, I would like to suggest that IDFC FIRST Bank consider providing multiple options to fund a newly opened account—such as UPI, NEFT/RTGS, or IMPS.

Offering digital alternatives would make the onboarding experience more seamless and in line with modern banking preferences.

I hope you will consider this suggestion to enhance customer convenience.

Thank you for your attention.

Best regards,
Chitra Vijay Game ",2
"Zero banking charges 
Monthky payment of interst..
Good interst rate on saving account ",2
Okay 👌 I want rupay credit card ,0
"ON MOBILE  APP ZERO BALANCE ACCOUNT TAB IS GIVEN . I WAS DONE, BUT 10K  ACCOUNT IS OPNED.",0
Overall excellent services by IDFC bank and staffs,2
"There is nothing to improve according to me you guys are already doing the best in all aspects
",2
Overall conversation was good to open & close the account,2
"Staff is not at all supportive, i asked for a bank locker he said it will take 2 weeks now its been 3 weeks and atill no response

No use keeping so high expectationsp",0
All Good ,2
Not really. Onboarding process was smooth and clear. ,2
Good,2
"I have taken a Credit Card from IDFC FIRST BABK,but the saleswomen misguided me telling me that the Credit Card will have Domestic Airport Lounge Access.

Where as upon getting the card, I saw it has only railways lounge access not domestic air lounge access.",0
"Not receive the card
",0
Not satisfied due to customer care service representative not pick the phone ,0
Very good. ,2
Good service Given by Somya,2
Make branch office more airy and lively. The atmosphere at branch office was dull and  was  looking like someone operating from godown. ,0
Not yet ,0
Good service ,2
Not yet ,0
Staff behaviour is very good..,2
Good ,2
Very good,2
Good ,2
Just I faced some hiccups during video kyc process as my pan card was not getting captured properly. Maybe bandwidth issue. Just need some improvement on that regard. Overall process was quick ,0
Na,1
Overl all best ..if any further improvements will be delightful 🙂,2
No,1
"Not yet
",0
N.A.,1
No,1
"An experience has been given by the branch staff that their interest was only up to the opening of account. Once the account opening process was done, the staff who visited did not show any concern. Has the relationship ""started "" or "" ended"" by the branch staff. Even, no proper response to emails. ",0
It's an amazing experience. Your customer relation member service is excellent and guided to open the account from my mobile app.,2
"Nothing 
",1
Super,2
Ok,1
"Overall experience was good.
",2
Good,2
"Very cooperative and very calm behaviour 

",2
Ok,1
"Nothing 
",1
Nothing all is ok,1
Kanakappa ,1
"No clear intimation/information on the category/type of account opened. 
No schedule of charges provided.
No cheque book in welcome kit.
No prompt/communication to upload the signature
",0
You should authenticate the details before putting them in your system,0
"Nothing all process are awesome 
",2
Nothing as such. ,1
If u give welcome kit by hand ican collect not by post ,0
Mr shivu Mr Shiv Kumar has given very good service she came to house and you open your account please talk very politely is the customer in specially thanks,2
Nothing at all ,1
No thanks,1
Kindly deliver debit card or welcome kit of my kid account to my permanent address of rewari haryana,0
Purushottam is the best RM,2
Online facility to open joint account should be there .,0
Good service ,2
Nothing at all.,1
Video KYC process is very good,2
"Nothing But One Thing I need To say 
Don't force to make intional Deposit for 10k savings account 
Because lot off resoon will happen in customer side so give some time to deposit intional payment thanks you",0
Nothing else,1
Nothing else,1
Nothing else,1
Nothing else to suggest at the moment ,2
"I am recieving calls from agents telling to maintain My minimum balance.I am ready to pay the charges for not maintaing it but they are forcing me to maintain it
",0
I have received atm card but cheque book yet not received whereas in welcome letter it was mentioned cheque book in the kit,0
Sahib ,1
Kyc is to nonsense type. It would be upgraded another style. And address have issued for many more locations,0
"Staff should mature enough to talk with customers properly. They always sees there benefits.
",0
Nothing else.,1
Nothing else. ,1
Good,2
KYC probabl,2
For ekyc agent was required  I don’t think it was necessary but appreciate the effort ,2
"First bank is my first  easy account opening experience ever had. Your service e is informative, accurate and timely manner. I am sure that the bank can fulfill needs and wants.  I am looking forward to the future with first bank.",2
Overall very good,2
Super service good staff and increase the branches,2
"Good experience 
Excellent 👍 
",2
"Ok
",1
Good ,2
Just less downtime. Thanks. My Opening experience was good.,2
Nice interface,2
Excellent ,2
Done ,1
Plz update it's 0 balance account or not ,0
Nothing every thing ok,1
Nothing evrything was gud,1
Nothing in particular ,1
Nothing is wrong,1
Good service,2
Awesome,2
"No  I think every thing is good .  Agent describe about account Opening document needed very well.
Agent tell everything how to use net banking on your phone. Overall i give 5 out of 5 rating for idfc first bank service.",2
Good,2
All good,2
"nothing keep it up
",2
"My previous banker was axis Bank where I had pre-approved home/personal/car loan I wish n hope for same benefits /offers with IDFC too,  So far so good my only main concern is the idfc home branch where my account is has 0 reviews I hope I don't face any hurdles during my visits to the branch.",2
Nothing more,1
"Nothing more to pen down but let me know the monthly average AMB. Is it mandatory to keep ₹250000in the saving account pn daily basis? Pls make it clear.
",2
After login I feel that the mobile banking app but clumpsy and have lot of options. Make sure look like simple and more effective way of accessing options in front. Don't bring all option in same place.,0
I want to know about local branch in my home town Vidisha Madhya Pradesh ,0
Hi,1
Thanks ,1
"My PAN card is 20 years old and did not have a hologram in those days
KKYC was refused for hologram ",0
"Overall good
",2
Good,2
"Nothing much.. 
just a suggestion to increase the strength of your team..
It seems a lot of burden on one person 
Make your team bigger ",2
Nothing now all is well,1
Nothing ,1
All good,2
Nothing required for now,1
Nothing so far,1
Please update new customer to welcome kit and if possible to early provide I have open 8 may acc today 15 may still now I m not receive any account kit like debit card cheque book ,0
Very well support,2
Very well support,2
"Good service 
",2
"I was surprised by the simplified way of opening an account without compromising the KYC guidelines.  The acknowledgements were prompt at each stage. Finally, I am happy to receive the feedback message in my mother tongue, TAMIL.",2
nan,1
"Your staff needs to be more professional. There needs to be greater urgency in turnaround times. And timeliness need to be communicated clearly and they should remain accountable.
Lastly, the biggest thing missing is pro-activeness. I am the one who is chasing on WhatsApp and I get lame one line answers like ""we need to check this"".
And then no response for the next few days, until I chase again.

NOT ACCEPTABLE !!!!",0
"I had already completed my KYC online, everything was okay, but until now I am still asked to go to the nearest branch to do it. And the welcome kit is not always delivered, it is always postponed.",0
 Very good service and fast prossing,2
"all good

",2
Nothing specific,1
"I AM INTERESTED IN ZERO BALANCE SB ACCOUNT

",2
"The Welcome kit was hightech and it was a little difficult for me ,a Senior Citizen, to shut off the Screen. Possibly  Printed Literature could be used for Accounts Designated as "" Senior Citizen "".

A Debit Card is issued to the Joint Account Holder as well. The Joint Account Holder is added as a matter of convenience AND is Authorised to operate the Account. But the control has to be with the First Account Holder  who is the Owner of the Account.",0
Nothing specific,1
Everything is good.,2
NOTHING SPECIFIC AS OF NOW .,1
All good thanku.,2
"Nothing specific
Just practice to keep some human 😜 intraction on regular basis.",2
Fast service ,2
Good,2
Otherwise banking service best please improve KYC PROCESS,2
"Nothing that I can think of, the service was excellent!!!",2
"It was hassle free experience to open new account, concerned was very much helpful,",2
"Hlo good morning,my account is freezing.now I can't use my account please help me ",2
Maybe a bit of instructions can be added on registering mobile banking about how to activate the debit card and help with upi registration ,0
Good,2
"It's a seamless process.  Opened an NRO/NRE account from overseas and the steps are very very easy to follow and such fast track service to open account. 

Excited and looking forward for continued services to use the banking facilities ",2
Nothing the experience was 10/10 specially gupta ji helped and explained lot about account ,2
"Good Bank 
",2
Nothing to add,1
No thanks ,1
Nothing to add ! Keep delighting the customers through courteous service always !,2
Nothing to improve,0
"All good 

Give me credit card😊",2
Very good service and satisfactory 100%,2
The experience is good so far.,2
"Good 
",2
Nothing to say,1
Nothing to improve as such. I had the best banking experience so far. Delighted with everything. ,2
Nothing to say ,1
Rupy credit card adding process is not good and every time asking sim versification please make this step easier.,2
Service is good but mantance balance is too high please help me ,2
Good ,2
Nothing to say ,1
Nothing to share except that these are wrong tactics ,0
"Overall, it was the best experience I have ever had when it comes to banking, especially considering the ease of the process without any cumbersome paperwork. ",2
Nothing to specify,1
"Good service 
",2
Nothing to write.But m completely  disappointed with the service..,2
"Nothing with savings account,
Aprove my request regarding Current Account with IDFC",2
Please allow to change the communication address online  which is mentioned over aadhaar card. As currently while applying it reflects to visit the branch.,0
best app and banking ,2
👍। ,1
"Nothing...doing better
",1
I was informed if I put my cc bill payment auto pay then I will get zero balance account with all the services free but it is not such I have a thing in app states it is regular 10 k account. So I am not happy with it and if it is so then I do not need it,0
Ntg it's gud,1
Account opening took about more than 15 days also after opening my residence address is different from submitted address proof.... seriously there is no proper verification of documents by IDFC team...due to this difference in address my account is FROZEN.,0
"ochha viyaj per lone apo salary account ni su vidha rakho 
",0
"Good service inbank
",2
Good,2
Nil,1
Nice bank and stap fully helf fool ,2
0 balance account ,1
Proactive support which is missing ,2
Very good process,2
All are good.,2
All good,2
Very good behaviour of exicutive parth prajapati and he explained everything about  fundamentals of idfc bank and end to end account opening process and about acount benefits..,2
Good communication,2
good service ,2
Good services,2
Overall very good experience.,2
Offer customers more choices not just basic account ,0
Good,2
"Call me and close my account 
It was mentioned its zero bal account 
Now I saw it has some maintenance avg bal",0
"I don't know why every bank is so keen to offer savings accounts, what special you guys are giving or other any bank bank. Its just a game of using someone else's money to provide loan to someone. You guys are also doing the same. On the name of maintenance need to keep 10k all the time so you guys can use for yourself.",0
"Good
",2
Ok baga undi ,1
Nice app,2
...,1
"Bank employees are misleading, earlier they approached they were not aware about offer of bank even after sharing screenshot they have shown there we unawareness 

I want to open child bank account for that this account was open on bank website minor bank account is of Zero balance but they were giving false info

Really not happy with response of bank ",0
Good,2
સરસ ,1
Good Service by Idfc bank ,2
Ok I am ready ,1
"Good service
",2
No,1
Ok,1
Not a good experience,0
"It was a nice experience of processing account opening with IDFC First Bank. The Sales executive was nice, humble well-spoken and well-behaved. Thank you 🙏",2
Ok I like idfc first bank ,2
Good work with great team ,2
"Good service
Well behaviour ",2
Good response from your side thanks,2
Ok Mane samjavo,1
"I am very delighted with the experience while opening saving account and so far, I am getting what i want time to time. Highly recommended",2
Very nice 👍,2
Good service by staff and good for senior citizen people,2
"In my opinion, your Branch Manager and staff were helpful so we did not face any problem.",0
"Ok 🆗 
",1
It was very good experience of opening a savings accounts.,2
Ok 👍 ,1
Overall good experience ,2
Good ,2
Online ac khe kam me lu,0
No,1
Online application verification of documents do get notary sign can be eliminated will make faster submission of application for approval. ,0
Online fd close options ,0
"Nice
",1
Online mode of opening is fantastic. The process flow is well designed & gives confidence ,2
Only the online video call ! ,0
Nice experience,2
The agent who helps fill the form and collects the necessary documents should have better knowledge,0
Open the saving account it is ok..No problem,0
Net banking services good ,2
Should have been debit card upgrade options as i wanted visa platinum there should have been some options even if it's charges for upgrade other than everything is flawless ,0
Outstanding App. Highly consumer-centric. Seamless and superfast. ,2
Outstanding response ,2
"Good relationship manager 
",2
Over all excellent ,2
Good experience ,2
Welcome kit ke sath bank passbook bhi customer ko dena chahiye ,0
Nice and best.,2
no thanks ,1
Over all excellent Experience ,2
Over all experience to the ,1
Overall a fantastic experience with a fantastic bank,2
"Need pre approved credit card and loans need to be added, based on account savings ",0
Excellent work thank you soo much for your great experience.,2
"Your service is Good, your agent given the right information 
But website to very disappointed",2
Overall excellent ,2
Overall experience was excellent ,2
Great,2
Overall fantastic experience,2
Excellent ,2
Address that in my credit card is different and address came in are different but the agent is not even considering this he put pressure to do quick with out even considering my query,0
Overall fine ,2
Nice super ,2
"My first experience has not been very bad as my welcome kit package has been couriered to the aadhar address without asking me my communication address.
Now this package is returned back to the origin by blue dart on shippers request while it should have been scheduled to my current address as it’s not too far away from my aadhar address.
On the other hand I have tried many times to update my current address on IDFC app so it’s not allowing me do so.
I have even tried many times to connect to your executive over customer care number but it has not been possible to connect to any executive as IVR is not providing any t option to do so.

So plz arrange a call back to me to discuss further more regarding solution against this issue.
",0
Overall I am happy. ,2
na,1
Good ,2
ውዝዝዕ,1
Yes ,1
Na,1
Overall idfc bank facility & service is very fast compare other banks,2
"Every thing fine. Excellent service from operating staff. However, welcome kit has not yet received. Of course, that is not any issue. Welcome kit may be on the way. Kudos to team Girinagar  and Uttarahally branch team . ( Bangalore 560085)",0
"Over all process was very good. Thanks
",2
Overall it was a seamless experience which I didn’t notice in any other bank ,2
No ,1
"Great experience of opening the account, barely took 5 minutes to fill the form and connect with agent. Fabulous service and quick response ",2
Every thing is very good and appropriate.,2
👍,1
"E-kyc should be arranged for sr. citizen like me, at home through your agent.",0
Overall process was very Fast and easy ,2
"I would like to be honest. I opened an account to get a personal loan but my cit is not serviceable. Hope I will get the services soon.

Overall the account opening process was very quick and easy. The customer care executive was very kind and polite towards guiding through the KYC process. Thank you IDFC FIRST BANK. I will highly recommend my family and friends to open an account in IDFC FIRST BANK.",2
Nothing ,1
Please ask your employer to be more polite in the branch and ask them to provide right information before opening the account,0
nan,1
"Despite more than a week, the welcome kit is still not being delivered. The blue dart courier partner service is so disappointing ",0
"The Communication between offline Branch executive & Zero balance a/c information displayed on the app conflicts, same with your online customer-care agents as well.",2
Thanks for overall nice experience!!!,2
Good ,2
Approval of opening account must be more fast by the higher authorities...other than the branch....they should take hours instead of days for approval/verification and authorization....Thanx & Rgds for giving me this opportunity to reflect my views....,2
"I have opened account with the promotional link of ""Zero Monthly Balance Account for CREDIT CARD autopay"" on mobile app.. But after opening the account I came to know that it is opened as a default 10 k monthly average balance account.
I wanted a zero monthly average balance maintainance account for setting Autopay on my IDFC credit card bill. I visited couple of branches for this concern but didn't get any solution.  instead they want me to connect with the customer care.. What kind of work is done in branch if the branch is not able to resolve customer queries ",0
"PAN card 
",0
No,1
"Very nice experience!
",2
"Excellent service by the bank onboarding customer
Very nice and clean App",2
Good service ,2
