text,label
fast delivery,neutral
good,neutral
delivery guy very bad boy he not respond,negative
very polite everything excellent,positive
message option leave with neighbour or security guard,neutral
do not receive shipment yet,negative
excellent,positive
wrong product please return this refund my amount order idelite grouptracking id,negative
box damage,neutral
please make sure deliver fast from next time,neutral
poor service,negative
nice,neutral
didnt not ricieve my product,negative
excellent,positive
day late delivery enter correct address still my package deliver very late,negative
not deliver my permenent address deliver long distance,neutral
delivery boy agent good behaviour respect full boy blue dart service good,positive
delivery executive delay delivery by almost half day,negative
extremely satisfied,positive
My order is change this. This was for Jai orders. I buy someone you you give someone,neutral
nothing surprise gift jrur hona chahiye,neutral
good person good response,positive
good,neutral
delivery person not even bother stay for my gate approval give parcel watchman,neutral
goo,neutral
amaze courier service in country number,neutral
good,neutral
good,neutral
good,neutral
good service,positive
good,neutral
great,neutral
Ok,neutral
By calling us before dropping straight away at the doorstep.,neutral
he didnt even call once reach locationprofessional delivery person,neutral
order deliver without my call,neutral
dont receive this parcel,negative
happy,positive
good enough,positive
nothing,neutral
good by,neutral
you unbeatable in this field,positive
"Very nice,
KYC verification is not required,
Y because all are digital verification with pan card n aadhar Card,
Video KYC is don't need i think,
All are very good.",positive
cod order without sender detail not acceptable,negative
do not get exact but it ok,neutral
Excellent 👌,positive
nothing,neutral
yo,neutral
pathetic no customer support,negative
damage shirt,neutral
no quality product dont buy anyone also not intrested buy again bad im not satisfy,negative
good,neutral
whom my order deliver,neutral
not receive my parcel at all,negative
delivery agent upload wrong status status that customer not available no one call u check if they have any difficulty in locate address in second attempt which think first actual attempt delivery agent call me check address dont understand why they give wrong information on website,negative
good sarvice,neutral
good,neutral
very good job brother,positive
your delivery boy very bad he doesnt deliver parcel home,negative
this third time collect from office,neutral
delivery boy very hard work,neutral
have two parcel only one of them deliver not be able make any further query about it,neutral
very good service polighty man,positive
satisfy,neutral
good deliver,positive
you perfect,positive
nice delivery,positive
excellent service,positive
excellemt service,neutral
already you on top,neutral
delivery service bad,negative
there no way inform that no one present at home at specified time,neutral
order some other jewellery set receive another one which really dont like this my first last experience,negative
safe delivery,neutral
blue dart never disappointsdelivery on time no hazard,positive
receive wrong product soo disappoint,negative
Good and nice,positive
everything good,positive
inform u delivery make our security person,neutral
good,neutral
worstchodu company,negative
receive used mobile cover,neutral
please improove your service courier boy,neutral
delivery man very polite humble,positive
wrongly update my number,neutral
very bad service very peer experience with bluedart,negative
your packaging so poor,negative
speedy delivery,neutral
ghhjjio,neutral
item jersey too large for me can exchang it,neutral
good,neutral
delivery boy not give my parcel at home,negative
delivery staff professional,neutral
good,neutral
it deliver on time,neutral
didnt receive order,negative
poor service,negative
v v good,positive
fake product deliver,neutral
very good,positive
they didnt come deliver at my home they call me come near main roadi go there collect,neutral
excellent,positive
excellent job on time,positive
very late,neutral
good,neutral
bad quality,negative
tarike ko bole kai tarike ko order mile raha hai or staff bolta hai li humne coustmer ko call kara but aapne attend nhi kara jab ki koi call aaya hi nhi beker service hai bahut beker,neutral
this delivery boy just pathetic,negative
sahi,neutral
fast nice delivery experience,positive
do not get tge delivery,negative
good,neutral
delivery very person lie without attempt delivery,negative
fake item deliver loss of rsthere no return address,neutral
delivery person good always delivers on time,positive
hchchchc,neutral
bad service please dont book any consignment through blue dart his service very poor team not respond,negative
okay good,positive
delivery agent should more responsible because of delivery agent product not deliver on time,negative
please let know roughly time of delivery rest all fine include delivery staff,neutral
parcel not deliver,negative
very good,positive
such pathetic service people in courier office sit on parcel,negative
excessive delay,neutral
wont recommend,neutral
this not thing order want return this producthurry,neutral
product order not same which have deliver,neutral
good delivery,positive
worst ever delivery experience,negative
good,neutral
nothing bad im satisfy,neutral
timing should more better,neutral
Great experience ,positive
good,neutral
recieved order different which not order,neutral
my card expire in april yesterday,neutral
very bad experience ever in online shopping loss rupee get very cheap item tell all my friend dont purchase any item in online fake website fraud web stites,negative
Banking experience excellent ,positive
ds,neutral
very fast good service,positive
gud,neutral
"In operations services is very good 
",positive
supar,neutral
bahut aasan parkirya,neutral
it not deliver on proper date,negative
all good timely reach,positive
bilkul ghatiya service he,neutral
product send wrong pincode result in delayed delivery not able receive it bring it with me my other address,negative
good work,positive
without otp,neutral
good,neutral
your agent deliver my order wrong person,negative
very good,positive
good service,positive
good service,positive
quite expensive,neutral
no home delivery,neutral
thank you,positive
All is well as of now. No changes required at this stage.,positive
excellent courier service,positive
poor service from delivery boy he stand in front of me didnt hand me over parcel instead keep it on road for me pick it up,negative
ok thanx,neutral
excellent performance keep it up,positive
purchase small bottle perfect get empty bottle not include delivery boy dont blame him,neutral
very good,positive
order on th oct in nykaa application it show like product deliver on th oct but your delivery person didnt date start extend try reach blue dart centre nearby but they doesnt give any fuck abt me they just ignore me just pay charge for delivery but still get my product on my own literally it take more than half month since order get my product by visit blue dart center they fuckin rude again they want me come again later after visit there in realise everyone same problem everyone visit centre get their product iam so piss it not fair,negative
it perfectly deliver at my doorstep without even single phone call,positive
good service,positive
outstanding service,positive
bad service,negative
product not receive a show in add,neutral
my order come damage,neutral
good easy,positive
not satisfied,negative
great service,positive
not receive my order mark deliver,negative
very good service,positive
nothing,neutral
it show out for delivery time but not deliver even once,neutral
nice delivery with safe secure respectively thank you,positive
refund plea,neutral
call kr k aana chahiye na sidha door bell krte h aj bhi parcel h unhe bol door bell ma kre call kre pehle,neutral
Very annoying ? way of talking is not professional? was misbehaving with females?wasted 10-15 mins ? pls given his strong feedback how to delail with customers,negative
loyal trustworthy person kindly raise his incentive too,positive
ekdm bekar service h please yaha se koi order mt krnaa inhone mera order din late bhejha itna coustumer care pe bola laken unhone nhi smjha mera medicine tha,neutral
good,neutral
himanchal,neutral
delivery schedule on th nov receive call from bluedart office enquire exact location late in night inform that package deliver on th nov there no attempt or phone call on th nov but reason for nondelivery incorrectly update a no such person at mentioned address need this package for international travel have personally collect from bluedart jp nagar office else package would return senderthis clearly failure in bluedart service front desk representative at time of collection not cordial a well totally disappointed,negative
Ok ,neutral
good behaviour take so politely,neutral
Hi,neutral
good,neutral
good,neutral
it very good service,positive
it good,positive
it not my order so please return it,neutral
not deliver,neutral
not receive delivery,neutral
Mobile app is good and smooth process of account opening ,positive
wrong material deliver,negative
go at parcel office collect order,neutral
goot,neutral
delivery also late when go collect parcel from nissan service nashik they also answer me properly say come after hour after still parcel not find them after they search parcel,neutral
very please behaviour,neutral
none,neutral
you should cooperate sometime wid u,neutral
no commentsexcellent service,neutral
worst delivery for ecommerce product,negative
aapke amploy parsal ko return me dal dete hai par usko deliever nahi karte aur na hi costmar ko coll karte hai,neutral
very nice,positive
please deliver on time you write in message shop close but we r open every day,neutral
not deliver me,neutral
very good service,positive
have order parcel but office not in my city but he come my city give me order,neutral
good service,positive
good service,positive
best service,positive
not deliver,neutral
Happy for open savings account in ur bank ,positive
personnel who deliver courier speak very rudely over phonehe doesnt know basic of customer serviceso unprofessionalnot expect from bluedart,negative
please deliver product at delivery address dont take advantage of document,neutral
good service,positive
"किट को थोड़ा आकर्षक बनाया होता
अकाउंट को एक्टिवेशन करने हेतु और थोड़ा और जानकारी होती तो अच्छा रहता",neutral
verry good,positive
No,neutral
it too late,neutral
Nothing,neutral
nice,neutral
best,neutral
good service,positive
very very bad service parcel not deliver day after reach centre after out for delivery pick up via rapido but for that also they take too much time very very bad experience with bluedart agency hinjewadi,negative
"I found that a customer should not pick up your bank customer care executive call to open a savings account as he will not come forward to help if any issue arises at the same time bank employees in the account related branch won’t respect or cooperate as they lost business (for not opening account directly with the bank) from the new customer. Now I can’t find your customer care executive who advised me to open online account to resolve my issue or can’t get cooperation from your branch employees in Bangalore Yelahanka branch to get resolved my issues. This is management fault who can’t coordinate online customer care executives and bank employees. A customer should need to maintain good relationship with his own bran employees but online phone call executives spoiling these relationship joining in between. But management don’t want to sort out thus issues as they want only business. 
This is management fault.
I didn’t get my desired Debit Card because I opened online savings account with the advice of customer care executive. ",negative
not good pradicket,negative
good service,positive
so happy,positive
return this product wrong,negative
you fake person order of r get very very cheap product which dont ordered very very cheap product strongly disappointed,negative
dilivery person very polite,positive
product tamper,neutral
good,neutral
in my absence someone else pay for delivery which cost,neutral
not receive product nobody call me very bad service,negative
nothing,neutral
improve packaging,neutral
nice,neutral
nothing call out,neutral
Good,neutral
not receive,neutral
good,neutral
Insurance feacher ,neutral
no call from delivery guyfalse update,neutral
naa,neutral
delivery person good blue dart courier service wast,neutral
worst delivery service,negative
good service timely delivery,positive
poor packaging,negative
only one box receive other box miss from my order,neutral
havent receive anything where my product who,neutral
excellent delivery,positive
item not deliver me,neutral
God bank ,neutral
Good service ,positive
very very poor late delivery,negative
no thought share,neutral
my product change,neutral
it good,positive
Mere anubhav se aur jaldi ho sakta tha.,neutral
very good service,positive
good,neutral
service terrible delivery boys didnt even show up provide service,negative
good man,positive
very goyservice,neutral
good fast service delivery agent nice,positive
first professional,neutral
your service very bad,negative
he didnt deliver me just call me for otp,neutral
fast delivery authentic product thanks,positive
it in courier office for last day,neutral
bad service,negative
not bad,positive
not good product,negative
whenever fill address then why didnt try deliver at address,neutral
receive from your office after day,neutral
document completely damage due several foldsalso,negative
nice service,positive
Very smooth and easy netbanking,positive
excellent service,positive
"Best service and experience employee 
",positive
my shipment waybill no delay for several day despite reach destination city on time have make multiple followup,neutral
delivery but delivery agent cant call me only this problem resolve or my my brother with me when go for courier they ask for his name,neutral
good,neutral
parcel not yet deliver me,neutral
good service,positive
not deliver a per expect time,neutral
really good,positive
I am surprised when I seen my delivery the box is completely empty .how come your such big brand involved into this kind of fraudulent activities.Based on your brand name as delivery partner I have taken delivery otherwise no point to take delivery.Please return my money asap or provide me contact no consignee who sent this product .Awaiting for your kind reply,negative
lock not good,negative
give my currier another kindly help,neutral
Please do provide fast and secure server and service 🙏,positive
very good job brothar,positive
blue dart safest fast delivery channel all happy with blue dart delivery,positive
I have not received the parcel. Could you please update me where they have delivered.,neutral
satisfied deliver at my door step,neutral
not deliver me at home but not deliver,neutral
courier deliver unauthorised person without my consent,neutral
tye delivery boy very gentle by nature,positive
good,neutral
if it deliver little before pm it would good,positive
no call shipment not deliver,negative
delivery too late,negative
goo,neutral
nice service,positive
always good service,positive
receive different product,neutral
didnt take my shipment yet,neutral
good,neutral
get different cover,neutral
excellent service,positive
not sure whom it deliver,neutral
that person behaviour very rude he call me uncle when tell him that see your uncle,negative
great guy promote him manager post immediately,positive
write,neutral
good service,positive
bed product,neutral
nice,neutral
good,neutral
who do you deliver,neutral
style of delivery very rude a if he enquire like police officer,negative
efficient,neutral
good service already available,positive
best service this time,positive
not doorstep delivery bad delivery,negative
ok,neutral
hanumangarh service very bad,negative
it very nice,positive
awessoommee,neutral
good,neutral
pick my order go office even though give correct addresswhen call by agent he say we not deliver you need come pick from office,neutral
nice response,positive
no comment,neutral
yes,neutral
he deliver at my door step,neutral
veryl good service hassle free,positive
very good,positive
very good,positive
highly arrogant service organisation no transparency in status,negative
good,neutral
good service,positive
do,neutral
Look and feel of the mobile app. Product and service are still little hard to find for new users.,neutral
it ok,neutral
good,neutral
box damage pathetic service,negative
want return order,neutral
thank you,positive
very fast delivery happy with service,positive
my order very beautiful,positive
order not receive,neutral
representative should ask if he could keep return amount or not,neutral
Saral ,neutral
prabhu outstanding,neutral
every package via blue dart late,neutral
shipment out for delivery two day before ie on,neutral
good,neutral
item deliver at my home address instead,neutral
thanks for fast delivery,positive
on time,neutral
get regular notification for arpita this not even arpita parcel or numberstop this scam,negative
wonderful service,positive
long time,neutral
chocolate miss from parcel order item everything in box expect chocolate,neutral
extent delhivery,neutral
"I have not received the Cheque Book along with the welcome kit that I received. Overall, it was nice, simple and super easy.",positive
this order not deliver me im not aware of such order,negative
delevered without inform,neutral
noway,neutral
happy,positive
good service,positive
dress colour different not fit properly quality very poor,negative
must contact reciver,neutral
good service like deliver product on time,positive
yesterday wrong information give in delivery status,negative
maybe call after reach location because sometimes we may not know when delivery come,neutral
kyc letter not receive me try call your rider bt mobile switch off,neutral
simply awesome delivery person company,positive
not deliver,neutral
good,neutral
very nice behaviour,positive
thanks,neutral
good,neutral
okay,neutral
delivery person nice helpful thank you,positive
delivery very extremely good,positive
happy glad receive my order from delivery partner,positive
please add contact number of delivery agent with out for delivery message,neutral
it oky,neutral
not receive any letter yet while this show fake delivery neither delivery agent contact me nor any single piece of paper deliver me,negative
delivery delay lottalking of delivery man on phone not at all good training need,negative
fast dilevery,neutral
thanks,neutral
it deliver at wrong door reach right door collect it myself,neutral
good delevery ji,positive
package delay for more that day by bluedart itself,neutral
by observe punctuality in delivery timing,neutral
get sm from bluedart that order deliver but nothing receive get call from courier guy mim before confirm if at home no communication after that not pick up phone,neutral
beter,neutral
it already well,neutral
parcel deliver me not orderd by me it from froud company which use per feed data of customer n send any thing rubbish for money,negative
not receive my order,negative
you late delivery,neutral
delivery guy so rude he talk so rubbishly a if he owner of blue dart pathetic delivery guy doesnt any little bit decency,negative
stupid stupid stupid service,negative
good,neutral
good,neutral
Very impressive ,positive
very good service,positive
i had applied for credit card... but offer given to me was lower than other competative banks. so i had to decline,negative
mother fucker useless delevred wrong parcel,negative
excellent delivery agent,positive
nothing really,neutral
Video KYV has connection issues and was not possible to rejoin once disconnected ,negative
very bad service,negative
very quick response,neutral
improve talk sensne dont put local people uneducated delivery agent they talk very rudly ask another place come please insure this happen not again next time proper agent come with proper address no other place you can check my address agent come meter far away from my location this so troubling me please improve delivery quality hire educate people with talk sen,neutral
excellent,positive
Very easy to understand the process to Open a Savings Account with Fast and Reliable KYC Process from my existing Credit Card Account,positive
nothing,neutral
good service,positive
No,neutral
ok,neutral
delivery quick,neutral
it not deliver u again,negative
nothing specific,neutral
deliveryman do not return my full change,negative
excellent customer service,positive
deliver,neutral
receive bad product cloth not as like a visible onces it totally different cloth nylon it not much effective waste of money,negative
excellent service by mr ashfaq pathan timely delivery with very professional polite approach truly appreciate his courteous behavior dedication ensure smooth prompt delivery great job by blue dart for have such committed executive,positive
delivery boy behaviour normal,neutral
Everything Is Absolutely Fantastic Here The Problem Is I AM An IDFC CREDIT CARD USER SINCE LAST 8 TO 9 MONTHS AFTER USING THAT I PREFER A SAVINGS ACCOUNT IN IT FOR PRE-APPROVED CREDIT CARD AND LOAN OFFERS BUT THERE'S NOTHING TO ME THAT'S A LITTLE BIT CONCERN ABOUT THE BANK IT DOESN'T GIVE ANY PRE APPROVED CREDIT CARD OFFERS RATHER THAN EVERYTHING PERFECT AND FINE STILL I AM WAITING FOR PRE-APPROVED CC OFFERS THANKS IDFC CUSTOMER SUPPORT ❤️,positive
cheque book undelivered,neutral
receive different product,neutral
I really don't like it  change please,negative
good,neutral
if person not in present address let u enquirehis where abouts send theconsignment that address help customer charge accordingly if possible,neutral
you freak people dont even know how read address or phone number,negative
Not very good,negative
good,neutral
sircice of bluesart courier appreciative no dought in this complete track there till costumer not get product thank you so much,positive
very fast service,positive
order arrive almost week late,neutral
very bad experience,negative
happy,positive
good service,positive
good experience,positive
good,neutral
excellent,positive
It's very nice experience so easy to open the account and got account kit immediately .it is very good experience ,positive
trust service,neutral
not deliver,neutral
keep this consistency of delivery,neutral
very fast,neutral
Its absolutely perfect no need to change?,positive
First time use lnt finance,neutral
delivery boy can not find location properly,negative
not receive please check,neutral
great,neutral
product miss,neutral
delivery boy mr manish not deliver at doorstep,neutral
graceraju delivery boy very rude he blackmail share otp for cancellation he very bad all proof can send you,negative
nothing,neutral
minimal phone call,neutral
packaging not good,negative
delivery partner take extra money from me in cash,neutral
it too late,neutral
best prompt service,positive
deliver late,neutral
delivery agent seem fraud,negative
No,neutral
excellent service,positive
have approximate time of delivery mention in message,neutral
so good,positive
get deliver a expect,neutral
very nice,positive
Excellent ,neutral
good service,positive
nyc person,neutral
not deliver at my address,negative
very prompt delivery executive,positive
Improve agent of contact center quality ,neutral
exceptional service,neutral
when you deliver something big product like sofa please send atleast person place product,neutral
good service,positive
order not deliver by your delivery partner personally go blue dart courier office then it collect,neutral
again deliver faulty wear out producti take this up with authority,negative
good,neutral
some time immergency delivery fecility option require,neutral
very nice product love it very much,positive
not in good condition,negative
no comment,neutral
return my order mistake,negative
recived wrong item so return my money,negative
not sure who where this deliver not receive it,neutral
very good,positive
verry bad boy,neutral
Sir I haven't received the order and yet the status is showing your shipment has been delivered.Even once the delivery boy called me asked about address and than after one day i received text that my order has been delivered even i contacted him also and said to him that to whom you delivered order He told me that I will talk to office.Please look into this matter because in shipment there is my debit card,neutral
pls let me know over message on whatsapp before one day of delivery time available myself or make necessary arrangement receive parcel,neutral
not recieved card,neutral
I don't know,neutral
nice behaviour,neutral
charm not good,negative
delevery price too high,neutral
my company always open tell company close no call,neutral
not yet,neutral
good,neutral
bot sure what whom get deliver,neutral
td bjd do,neutral
I didn't get any call for this package. Can you please share the details of the address at which this package was delivered.,neutral
satisfy with ur service keep it up,positive
thanks all of you,positive
Good,neutral
very fast,neutral
very good service,positive
product not work properly,negative
good,neutral
good,neutral
Good communication barath sir. 😍💫,positive
delivery service very pathetic,negative
very useless service parcel open,negative
want return dress didnt like fit quality of dress it too lose,negative
goid,neutral
It was a great experience. ,positive
didnt get my parcel in my hand,negative
do not receive my product,negative
accha he,neutral
not deliver me kindly check confirm,neutral
amaze,neutral
professional service,neutral
super,neutral
good,neutral
nice person delivery boy,positive
good service,positive
best service by your delivery boy labh saini,positive
receive genuine product,neutral
very good behaviour,positive
person record wrong name which make chios,neutral
yes,neutral
your dilevery partner dorst deliver parcel right place,neutral
good,neutral
you give service extremely good,positive
blue dart service very bad also delivery reason fake update my location pincode code but your system say wrong code you make pincode your home,negative
very satisfied,positive
good delivery service,positive
very best,positive
bad service,negative
delivery person polite so nice,positive
swift delivery,neutral
good boy,positive
write bring serious concern your attention regard behaviour of one of your delivery executive today,neutral
keep it up,neutral
your phonebased customer support system need overhaul it near impossible get thru ivr on your toll free number for any support,negative
good,neutral
nice,neutral
want cancel my order it not bombshell it fake,negative
not like this product,negative
letter not deliver,negative
Credit card ,neutral
fast reliable service,positive
delivery not reach at doorstep he ask receive parcel on road bad service,negative
delivery time must reduce extent possible,neutral
good,neutral
fine,neutral
they dont deliver last day they do miscommunication pick myself there office they dont deliver it till day more,negative
delivery boy do not deliver my parcel at my location he update reason behind not deliver my parcel for so long that address incorrect deny receive parcel etc that totally wrong misguide blue dart company that parcel u need most from week u suffer lot also try go blue dart office at my location my didnt get exact location so wait for delivery boyafter week today receive but go other place from my home that km away that redeculousit my humble request blue dart please take some strict action from these sort of delivery boy,negative
delivery guy very good humble please join more person like him,positive
v good service,positive
ghg,neutral
good,neutral
good,neutral
it faster smoother especially when compare other courier service provider like ekart logistics delhivery packaging good enough overall very good experience like track,positive
receive damaged package from outside,neutral
they dont attempt delivery on first date blame it on consignee other than everything else fine they delivery attempt safely,neutral
delivery person say that he deliver order on my door a in office but theres no parcel here unable get in touch with delivery person a well,neutral
good service,positive
dont delevr,neutral
cancel product,neutral
didnt receive my parcel,negative
No,neutral
I not received my original order....  Order is not correct... Item is changed... You guys are doing froud,negative
I can't receive my documents yet,negative
it very late deliver out of expected date,negative
havent get this item but mark a deliver,neutral
this wrong item receive,negative
get package intact delivery fast,neutral
very good,positive
not receive parcel,neutral
receive,neutral
no complains about your service,neutral
The Actual product's are not like that which was showing in the Advertisement.,neutral
very late delivery,negative
nic,neutral
you people professional but,neutral
nice service we receive product it safely like all product it good,positive
fast delivery,neutral
good,neutral
good,neutral
it ok delivery,neutral
on time delivery reach address accurately,neutral
order medicine,neutral
well mannered helpful,positive
not receive courier but message say that it deliver,neutral
fake product,negative
wrong item hai,neutral
good,neutral
not good behiv,negative
no courier receive false information update,neutral
service good but product very bad,negative
wan na return this,neutral
very bad service day delay my order call order for where house,negative
good job,positive
nothing,neutral
didnt deliver,negative
yesterday get message that my parcel deliver enaya bit scared a do not receive my parcel there no one call enaya in my house but today get call from delivery rep for delivery of my parcel everything go on smoothly atlast happy that get my parcel just want know why receive false message yesterday,neutral
product not good,negative
Nothing to change,neutral
delivery agent soo rude,negative
good service,positive
just want my refund back before order product,neutral
this product rong want body super not twister interested want return this item please,neutral
like how my order arrive so fastthank you,positive
good service,positive
smart delivery person overconfident leave parcel in some other housewhy do you handle medicine when you cant deal with precision this first time parcel misplace,negative
polite behaviour c,neutral
No,neutral
"About credit card facility
",neutral
good,neutral
good service,positive
good delivery boy,positive
very bad bad,negative
very good,positive
"No suggestion 
Thx🙏",neutral
good service,positive
not deliver me,neutral
"Worst experience to VIDEO CALL KYC , Still not done , they told me to go and visit branch office then what’s the meaning of digital account opening ",negative
awosem hai,neutral
not receive my order,negative
not receive my package,negative
not deliver,neutral
best service,positive
good,neutral
not happy no give in certificate,negative
good,neutral
courtiest reliable,neutral
there deliver me show deliver,neutral
on time delivery,neutral
best sarvice,neutral
very gud,neutral
not receive card this pathetic from bluedart,negative
want return product,neutral
they professional,neutral
delay delivery,neutral
he return me less money please tell her return r,neutral
parcel not receive your delivery partner ask otp say otp till parcel not recived,negative
very good,positive
good,neutral
service provide by blue dart exceptionalcontinue it,neutral
good service,positive
great delivery,positive
dont reserve product which order product something elseso please solve my problem,neutral
good delivery,positive
mukeshpuri name enough,neutral
delivery agent ne km bulaya aur waha par parcel diya bola nahi aaoge too cancel kar dunga complete waste service completely shit,negative
fast delivery,neutral
ok pahuch gaya,neutral
everything good,positive
good,neutral
yes,neutral
best,neutral
good delivery boy ajit kumar khatua good blue dart express limit very fast delivery company,positive
packing not good,negative
good,neutral
everything seem fine,positive
it deliver on time service good highly appreciate,positive
my item miss,neutral
please add otp or signature,neutral
delivery agent update fake remark,neutral
No,neutral
receive our shipment in one month ago,neutral
No,neutral
not recieved any parcel,neutral
good,neutral
How to return?,neutral
extra amount collect,neutral
yas,neutral
no phone call why item leave with security why it not deliver my hand,neutral
delivery person not at all coperative very much annoying,negative
nice service,positive
wrong product deliver,negative
delivery man very supportive kind,positive
hii,neutral
if anyone miss attend delivery phone call due some reason please call again before day end,neutral
deliver right my door stepwell behave delivery executive too,neutral
Share real time update with the customer!,neutral
good service,positive
wrong address deliver,negative
not deliver,neutral
very bad experience nd very staff they havent deliver from last day nd single product bluedart office gopinath bazaaar a it it only km from my home nd nd decide pick up my product frok self bad experience ever nd in future im not gon na trust with bluedart service,negative
order prada sunglass it not come whatni order,neutral
poor quality,negative
receive very late,neutral
product not fit for me kindly inform that company,negative
good service,positive
"IDFC branch person declined the government approved documents and photo copy of the documents and also I was carrying original passport, Aadhaar card but only PAN card was photo copy and I was physically available at the branch for verification but too the bank person deny to verify the documents and said if I would have opened an account with the branch sales person he would have opened and verified and may accept photo copy for verification but for online account there is no value he said.

Worst verification process by IDFC branch person. (Belgaum, Nehru Nagar).
They don't even have complete information about banking.",negative
excellent,positive
great,neutral
so polite,neutral
delivery not receive on give address delivery person call ask me come km away from address,negative
good service,positive
good service,positive
fast deliver,neutral
yesterday delivery date today eod deliver,neutral
dilevery person not good at all,negative
good service provide,positive
probably phone call half hour prior delivery check our availabilty,neutral
blue dart lie about premise close on nov when delivery from other delivery agency recieved at same address well into hour same day this report a feedback before as well but nothing seem change these unnecessary delay seem become feature for all blue dart delivery,negative
waste lady branch in charge they problem creaters not problem solver they there put down blue dart a organization,negative
very nice genuine product,positive
want return this parcelas already cancel this policybut without otp guy have deliver parcel at homenot at all good service this,neutral
receive,neutral
your delivery boy didnt come at my flat he just report wrong a unable connect,negative
intermediate message not good please you stop that one real fact information inform consignee really dont like your this type of service not only you every deliver service thankyou,negative
Good work bank account opening ,positive
good,neutral
delivery boy very helpful honest boy thankyou,positive
partial delivery receive want suppose receive package however receive only package,neutral
track should make some easy process understand,neutral
delivery boy call me on delivery date at pm when bank close second day call up him ask deliver but he say deliver by pm after that he totally ignore me one of staff akshay kamble help me out appreciate his co ordination personally visit at delivery boy place take parcel,neutral
good,neutral
good service,positive
very good,positive
good,neutral
very good service,positive
goodn,neutral
good,neutral
like it but not recieved erasorcomplimentary,neutral
best,neutral
behaviour very bad,negative
"Thank q for explain what ever information gave clear 
",positive
do,neutral
well doneafter long timeblue dart deliver it promise on timeprevious experience not so pleasant,neutral
nothing,neutral
on time,neutral
still not receive my order,negative
very good patience delivery boy,positive
all good,neutral
good,neutral
your delivery agent didnt attempt delivery on scheduled day uploaded owner refuse take parcel a reason this second time have problem with blue dart u guy pathetic service,negative
great service,positive
where my sponge,neutral
not receive my order,negative
excellent service,positive
I request the bank person to explain clearly on what to do during video kyc to the client like how to show their pan card on the camera.,neutral
good,neutral
Ggg,neutral
excellent,positive
delivery executive refuse come doorstep,neutral
not deliver,neutral
good,neutral
Thank you,positive
nice,neutral
pathetic delivery service not get call status update a consignee not available,negative
excellent,positive
not need,neutral
thank,neutral
you deliver damaged piece how return policy mention immediately,neutral
very very poor,negative
jeniuanity fast delivery make you best,positive
exllent service,neutral
take time slot in advance time slot of say hr so that person available or arrange one yo take delivery,neutral
we receive wrong product address different someone elses parcel deliver our place,negative
not receive courier you people say it delivered,neutral
good,neutral
special thanks akash more for his efficient delivery,positive
deliveri okay but one day delay,neutral
packaging totally crushed multiple item inside broken package contain essential medicine it handle like garbage,negative
always stand fist,neutral
Nothing,neutral
delivery a per our convenience,neutral
awesome service within time,positive
good,neutral
delivery person didnt call me give parcel security staff he didnt even ask for delivery code how can he give parcel without delivery code whats meaning of secure delivery code,neutral
worst delivery service,negative
good,neutral
I have not received my courier on time.  I am troubled since one month my HDFC ATM card has not received since one month Blue Dart is giving totally wrong service so much trouble Blue Dart service has wasted my time and it is giving false information that I have received courier.  I have not received any kind of courier blue dart is giving wrong information please reach me my courier,negative
very disappointed with service blue dart delivery person do not call me before delivery product not deliver on time due this careless behaviour,negative
delivery partner didnt call me once message come on my cell phone package deliver,neutral
very nice service,positive
very good service,positive
The KYC video had some glitches when I try to complete for the first few attempts or may be the KYC rep did not join the video call could have caused the issue.,negative
it good,positive
all good,neutral
best service delivery boy very good,positive
come without any call,neutral
good service,positive
good,neutral
damage product time this happen,neutral
my parcel open empty,neutral
Everything is fine..,positive
immediately call respond,neutral
excellent awesome service,positive
good,neutral
sir for your information that,neutral
your delivery partner have no sense talk show aggression,negative
this product deliver wrong plse help return this,negative
good,neutral
definitely,neutral
amezing,neutral
awesome,positive
want return my parcel because she damage,negative
product in undelivered my location mark a deliver,neutral
dear team not recieved package so please look in this matter whom this package delivery otherwise escalate md,neutral
good,neutral
good,neutral
delivery person really good patient enough,positive
different product,neutral
extremely pathetic,negative
they do not deliver at my doorstep have visit office pick parcel,negative
very good service,positive
Change must be kept while cash on delivery,neutral
awesomeness,positive
Please transaction limit increase ,neutral
wrong item deliver,negative
service already good,positive
good,neutral
please this cover return because quality not good colour also so return refund,negative
need go half way collect my parcel this not first time happen many time so it bad delivery service,negative
not deliver proper address,neutral
great,neutral
very good nice guy,positive
excellent,positive
firstly he refuse deliver,neutral
do not get delivery,negative
polite give respect wrong name enter,neutral
good service,positive
so much late,negative
very nice,positive
order deliver someone elsethe agent didnt even call mehe deliver it someone else,neutral
good fast delivery,positive
order so leat,neutral
Provide Agent contact details.,neutral
my order not deliver,negative
not receive credit card,neutral
not deliver,neutral
how can return my package because quality not up par,negative
wrong order,neutral
very bad service waste of time,negative
item do not deliverd meit hand over other personafter get sm locate personi at home deliver other personvery very bad practice,negative
very fast,neutral
nice product sticker supercute,positive
good service,positive
good,neutral
courier boy very rude he argue with me that your address not proper write on bank when he stand on road which far meter from home he advise me that change plot registry address,negative
very short time delivery lot of thank blue dart,neutral
excellent,positive
nice service,positive
ok good,positive
get my package in perfect condition,positive
worth it,neutral
excellent,positive
good,neutral
cheque book not deliver till today,negative
nice behaviour,neutral
good,neutral
nice work,positive
good service,positive
bad quality mujhe return karna hai,neutral
you should keep option check material before pay want check before pay because apprehensive but deny do so,neutral
no change,neutral
