text,label,confidence
good,neutral,0.6630253791809082
good,neutral,0.6630253791809082
good experience,positive,0.9208886623382568
main product damage exchange,neutral,0.6060695648193359
impressive work,positive,0.8886157274246216
communication good keep it,positive,0.7291584610939026
good service,positive,0.8297358751296997
return because size not perfect,neutral,0.5270183682441711
on time good service,positive,0.8258845210075378
whenever get courier through blue dot,neutral,0.8077340126037598
good,neutral,0.6630253791809082
thank you for get deliver waybill no sorry say that some of your delivery boy share others parcel with loafer in region please ask them strictly do their job honestly it bring bad reputation international company like bluedart,neutral,0.5000569820404053
it not deliver meit seem me a if it deliver some wrong person,negative,0.7747759222984314
anjan,neutral,0.6516811847686768
good,neutral,0.6630253791809082
good,neutral,0.6630253791809082
Good Experience,positive,0.888519823551178
delivery executive do not attempt knock door or ring door bell on th check if available very much available in premise on that day but instead wrongly update a consignee not available result in package get delay by hour,negative,0.7745935916900635
nothing,neutral,0.5349960327148438
ok,neutral,0.4962122440338135
good service,positive,0.8297358751296997
good,neutral,0.6630253791809082
not deliver me,neutral,0.5751485824584961
very good service,positive,0.9318373799324036
where it deliver,neutral,0.6472728848457336
handling poor despite be expensive stuff they way it handle it disgust,negative,0.9321116805076599
delivery boy bad very rude very arrogant he tell costumer learn kannada talk him bad delivery guy ever see very bad shame on blue dart hire such delivery guy,negative,0.971302330493927
good service,positive,0.8297358751296997
order deliver another person im not receive any call,neutral,0.6532367467880249
very good,positive,0.9482112526893616
fabulous,neutral,0.641006588935852
let delivery,neutral,0.5673695802688599
nice,neutral,0.6387196779251099
packet not receive by me,neutral,0.5787701606750488
recently place order for product advertise a set of six piece boxer,neutral,0.9408033490180969
this enough,neutral,0.6248886585235596
very good,positive,0.9482112526893616
not receive any parcel today how can you even update that parcel deliver,negative,0.9087082147598267
bad service in my entire life which find no one should use bluedart that play with customer life they dont even bother whose problem what sjkplg they sats customer not available without any trial,negative,0.9676491022109985
not product,neutral,0.48692020773887634
plz extend your service by open more branch from hayathnagar amberpet,neutral,0.658369779586792
courier not receive whom do you deliver,neutral,0.5343088507652283
outstanding,neutral,0.6654027700424194
a always best,positive,0.8154206871986389
wrong size delivery,negative,0.8220456838607788
your employee not call me at delivery time last day status miss delivery go your office inquiry for parcel your employee talk me reason for missed delivery your otp issue at delivery time but your delivery boy cant talk meet me so please explain me why issue for give otp call your customer care number but no any one recieve my call not reply my voicemail,negative,0.8236977458000183
some what delay shipment,neutral,0.5215007066726685
ok thanks,neutral,0.5382519960403442
havent receive parcel yet it show that it deliver also there no ph number of courier guy want my parcel it important for me last saturday also get message that it deliver today but till now havent get parcel,neutral,0.5605385899543762
good service,positive,0.8297358751296997
deliver wrong address we didnt receive any package,negative,0.8667201399803162
receive that,neutral,0.7697581648826599
delivery person didnt call me available at home he deliver security very dont disappointed,neutral,0.5389599800109863
goo,neutral,0.49462461471557617
who vech name doesnt seem correct,negative,0.8224978446960449
ok,neutral,0.4962122440338135
didnt get parcel not contact by your delivery agent,negative,0.8366028070449829
delivery person doesnt come our location,neutral,0.5770255923271179
it ok,neutral,0.4852123260498047
on time delivery,neutral,0.6559246182441711
very accurate fast delivery by delivery person,positive,0.8996827602386475
excellent service,positive,0.9300705790519714
if you dont proper address why you collect envolope,neutral,0.6319441795349121
good,neutral,0.6630253791809082
other reason product not good,negative,0.9164674282073975
Ot was very smooth and the process quick and Swift.. packed delivered,positive,0.9245888590812683
delivery experience smooth hasslefree,positive,0.777088463306427
fake person receive,neutral,0.6611434817314148
Nothing to change,neutral,0.6304447054862976
alls good but make sure not late for delivery in even,neutral,0.5098727345466614
customer go office they not respond costumer,neutral,0.5506352186203003
blue dart service very bad narikkuni,negative,0.913113534450531
delivery boy ask me extra pay rupee,neutral,0.7934563159942627
your service very bad you not deliver order on give date time so please improve your work,negative,0.9536483883857727
yhhjj,neutral,0.6310558319091797
product not in my hand not yet me whare my product,neutral,0.7587335109710693
next time thoda jaldi bhejna,neutral,0.7940841913223267
very poor service it day since sangamner come office but he not deliver at home,negative,0.9408780336380005
not receive this order how you validate same let me know where this shipment,neutral,0.6206775903701782
good,neutral,0.6630253791809082
prompt delivery polite delivery agent good service,positive,0.8460336327552795
delivery personnel didnt deliver shipment me have find go blue dart office locate in zoo road myself pick up shipment shipment out for two time but each time delivery personnel didnt bother call me on my number which mention in shipment not service expect from blue dart,negative,0.7924897074699402
excellent dilevri boy good job,positive,0.9697154760360718
very good,positive,0.9482112526893616
very good service,positive,0.9318373799324036
fast secure delivery,neutral,0.553952693939209
excellent,positive,0.9086722731590271
no drama,neutral,0.6118560433387756
box receive box,neutral,0.7323806881904602
LZ1718 mujhe change karna hai color,neutral,0.8627647161483765
diid not get my product it give some deepak dont even know,negative,0.809900164604187
"Keep up this illustrative work. The account opening experience, ease of mobile app and interaction with Ms Jinal Solanki aa three are the experiences beyond words. The whole process took barely four minutes and turned out to be the best banking experience of my four decades active life.
Gratitude 💝🐬
",positive,0.9755935668945312
mere debit card abhi tak nahin pahuncha,neutral,0.816896915435791
not good at all,negative,0.9531137943267822
didnt receive any parcel,negative,0.8288683891296387
good,neutral,0.6630253791809082
already,neutral,0.6725338101387024
outstanding service impress,positive,0.8720462322235107
Nothing to specify,neutral,0.7652366757392883
good,neutral,0.6630253791809082
very nice experience,positive,0.9689870476722717
good,neutral,0.6630253791809082
not contact customer on mobile phone,neutral,0.6366481781005859
more fast,neutral,0.6968031525611877
skksjsjdj,neutral,0.6309009194374084
it ok,neutral,0.4852123260498047
nic,neutral,0.5663321018218994
excellent,positive,0.9086722731590271
excellent service provider,positive,0.9491941928863525
must door deliver,neutral,0.6611345410346985
good fast delivery,positive,0.8998027443885803
pls give original product,neutral,0.7269822359085083
service good,neutral,0.6887592673301697
it suppose come on th novthis day late,neutral,0.8052367568016052
delivery person not aware of location refuse delivery today,negative,0.8799719214439392
wrong item clothes that order not same,neutral,0.680928111076355
good,neutral,0.6630253791809082
very nice,positive,0.9467630982398987
nothing add anything a your service seem good,positive,0.7101960182189941
used product receive,neutral,0.7608687877655029
alway great service,positive,0.9134078621864319
recipient should know which person package deliver,neutral,0.8254772424697876
very good service,positive,0.9318373799324036
vare bad hoode,neutral,0.4799526035785675
very good service,positive,0.9318373799324036
very good service,positive,0.9318373799324036
Good ,positive,0.736822247505188
older tablet get headset such basted already tell delivery guy open package but he didnt open lose my money fuck,negative,0.8961822986602783
product low coleti,neutral,0.6300477385520935
miss item in order deliverydear younik team blue dart team,neutral,0.8779964447021484
v good experience with idfc easy too open and good saport too open the nre team. . Special thanx for neha. Thank you for good guidance. ,positive,0.9704105257987976
deliver good service,positive,0.7355354428291321
parcel was held on location for more than 5 days. Didn?t received any calls or updates.,neutral,0.6982179880142212
mujhe odar mere ghar tak nai mila,neutral,0.7647495269775391
product very nice but want exchange too small me,neutral,0.5167210102081299
me jo mangaya tha mujhe vo nahi mila hai or kuch aa gaya hai,neutral,0.8016185760498047
good,neutral,0.6630253791809082
very good,positive,0.9482112526893616
on time delivery good behaviour,neutral,0.5599687099456787
quick,neutral,0.5271328091621399
excellent,positive,0.9086722731590271
parcel nahin chahie mujhe,neutral,0.7356719970703125
love service,positive,0.8577001690864563
good service,positive,0.8297358751296997
worst delivery service they even ask me for my complete address beforehand,negative,0.9392929077148438
fast delivery,neutral,0.5395807027816772
poor service,negative,0.900617778301239
good product,positive,0.8872238993644714
take from bluedart office not deliver at home bad communication not phone call,negative,0.894041895866394
delivery guy young very talkative rude he look a though he would get into verbal fight quickly didnt like his body language at all guy who deliver yesterday elderly person extremely nice,neutral,0.5208544731140137
wrong deliveey attempt do not rwcieved parcel,negative,0.8365942239761353
not deliver correct time,neutral,0.6441789865493774
not deliver me vidya not in our family please deliver me soo,negative,0.7930675745010376
not willing recommend your logistics service anyoneand reason that not just once,negative,0.9071990847587585
good,neutral,0.6630253791809082
best service,positive,0.8133760094642639
you not support for customer after month im receive soo this my feedback next delivery asap,neutral,0.4987732470035553
wrong remark,negative,0.803048849105835
nice,neutral,0.6387196779251099
take my,neutral,0.6245295405387878
nothing in particular,neutral,0.6427209377288818
he get otp didnt deliver till now,neutral,0.5516834259033203
excellent service,positive,0.9300705790519714
in this era of ai,neutral,0.8202704191207886
please provide courier delivery person contact number in message,neutral,0.9105708003044128
good,neutral,0.6630253791809082
nice,neutral,0.6387196779251099
delevery boy delever parsel other place say can not come your location so vary bad experience,negative,0.9024649858474731
very bad service,negative,0.9438402652740479
direct all deliver executive call consignee customer if they not available at home instead of mark premise lock without their knowledge,neutral,0.5824946761131287
good service,positive,0.8297358751296997
Video KYC is a hit and miss. I got disconnected multiple times during the Video KYC. Video KYC was finally completed but we had the branch contact me and physically verify my documents before the account opening was complete so not sure why Video KYC itself was not taken as the final step,negative,0.8197047114372253
super,neutral,0.542172372341156
from mumbai mumbai it misrouted delhi have followup why it delay with no information from your side,neutral,0.5843530893325806
goof,neutral,0.559870183467865
yes,neutral,0.44127699732780457
good,neutral,0.6630253791809082
my device dont receive,negative,0.8251386880874634
everything good,positive,0.8803240656852722
they do not deliver at addressinstead they make it pickup pointin month have visit their office which very far from homethey never deliver,negative,0.8425620794296265
this company all of fraud they fool people you dont check any background before do business with them,negative,0.9645283222198486
delay delivery,neutral,0.5758784413337708
good service,positive,0.8297358751296997
delivery agent come my apartment it meter from my home my house in ground floor he couldve park his vehicle deliver it me instead as soon a he saw me he call me see guy he would in his mid s didnt say anything go get it myself when ask him why he couldnt door deliver he silent this show lack of respect responsibility please teach your delivery partner basic do dont thanks in advance,negative,0.7802157998085022
delivery staff very kind listening,positive,0.8773596286773682
sanjay,neutral,0.6006433963775635
product deliver isnt same order need refund want return it,neutral,0.6724844574928284
delivery boy take extra money,neutral,0.7137600779533386
take more much time deliver,neutral,0.6607310175895691
thank you for fast delivery,positive,0.9704517126083374
good service,positive,0.8297358751296997
not satisfied,negative,0.8736739158630371
always not deliver,negative,0.8238390684127808
"Good service 
",positive,0.8616321682929993
good service,positive,0.8297358751296997
good fast service,positive,0.9073716402053833
goo,neutral,0.49462461471557617
bad service your delivery boy not at all respond from day never face these with any other delivery service iam not at all satisfied with blue dart never promote blue dart,negative,0.9525042772293091
shipment delay,neutral,0.5497794151306152
delivery boy behavior,neutral,0.5207738280296326
best,neutral,0.45735740661621094
too much good rr,positive,0.9300150275230408
do not order this,negative,0.9129937887191772
just maintain it keep tit up,neutral,0.5541201829910278
verry good,positive,0.7441253662109375
nice service,positive,0.8408102989196777
"Yes 

",neutral,0.4684189558029175
not deliver a promise moreover exact location of delivery of order not show while track felt very bad,negative,0.9408078789710999
The product was not delivered to me yet however I received sms that the product was delivered.,neutral,0.5086038112640381
look not good a compare photo,negative,0.9114097356796265
go recommend you guys dont take this job serious just play with customer time do not try deliver on time if someone come your delivery centre pickup you say it ll take hour we ll deliver your home dont worry later without call update status that address wrong,negative,0.7507591843605042
bad service they never come deliver your address directly inform that receiver not available they never provide contact number of delivery agent waste my hour search their officepls request company not use this delivery in bhuswal service,negative,0.9418879151344299
fake report submit by delivery boy that apartment premise close but in house yesterday after struggle so many phone call complaint he deliver day,neutral,0.5325915217399597
delivery boy demand r for deliveryask that if not pay then rs charge by bluedart local officeotherwise you not get yor cover,neutral,0.5875656008720398
good service,positive,0.8297358751296997
thank you,positive,0.7942999601364136
good,neutral,0.6630253791809082
delivery boy good person,positive,0.7988731265068054
delivery karne ke liye paisa ki dimand karte h delivery boy,neutral,0.8029041886329651
bad experience,negative,0.8734449148178101
good,neutral,0.6630253791809082
without inform,neutral,0.701614499092102
pack not good,negative,0.9093223810195923
delivery boy so good polite,positive,0.9528992176055908
quality very poor accord price,negative,0.8734242916107178
hifh,neutral,0.6180241107940674
poor quality,negative,0.7470447421073914
receive my product on time,neutral,0.6331900954246521
good service,positive,0.8297358751296997
excellent delivery service,positive,0.9370919466018677
no need it too good,positive,0.7502195239067078
good,neutral,0.6630253791809082
good,neutral,0.6630253791809082
no evening time,neutral,0.7914330363273621
not receive my orderolease collect it from whom it deliver,neutral,0.542008101940155
document not receive,neutral,0.504334568977356
didnt receive any parcel,negative,0.8288683891296387
delivery of package swift efficient,neutral,0.7022524476051331
wrongly update my number,neutral,0.6060613393783569
parcel do not arrive at my address have go km away from my address blue dart office collect my parcel,negative,0.8085590600967407
good,neutral,0.6630253791809082
good,neutral,0.6630253791809082
good,neutral,0.6630253791809082
excellent,positive,0.9086722731590271
on time familiarity with location,neutral,0.86307692527771
not deliver yet,neutral,0.6060829162597656
not good coloty,negative,0.935107409954071
he rude,negative,0.8401728272438049
good service,positive,0.8297358751296997
very good,positive,0.9482112526893616
package tamper,neutral,0.4978300631046295
let dilivery,neutral,0.6240997910499573
abc,neutral,0.5476348996162415
"I have download idfc First bank mobile app,, but it's not registeing in any mobile,, ",neutral,0.6417396068572998
politely behavior very good by courier boy,positive,0.9357211589813232
Nothing ,neutral,0.548723042011261
this mobile cover not leather not satisfy product please return replace my money,negative,0.9369609951972961
damage pi,neutral,0.7523020505905151
it too late,neutral,0.5800994634628296
serve betterkeep it up,neutral,0.5173353552818298
bad service,negative,0.8802351355552673
wrong product receive,negative,0.7528466582298279
product not deliver but receive message a delivered,neutral,0.5003581047058105
my order not deliver,negative,0.8585569262504578
good service,positive,0.8297358751296997
good,neutral,0.6630253791809082
U gave the wrong type I want to change?,neutral,0.5949316024780273
good behaviour responsible person,positive,0.742173969745636
delivery delay by two day,neutral,0.6730583310127258
bad service experience evermy product ship my near hub day ago even receive out for delivery message,negative,0.9237772822380066
you amaze,positive,0.8324682116508484
no parcel receive,neutral,0.5782164335250854
good service,positive,0.8297358751296997
super,neutral,0.542172372341156
Told me to send the review message to his mobile number so that he can review himself. This is not how feedback works.,negative,0.795579195022583
they deliver same day a confirm though have go ofc n come home late,neutral,0.8461494445800781
best experience,positive,0.8697253465652466
your man call u at your office but doesnt come give address,neutral,0.5036235451698303
blue dart dilevery staff very nice boy,positive,0.9392440915107727
excclent,neutral,0.5879649519920349
very good,positive,0.9482112526893616
Enzyme,neutral,0.6411679983139038
smooth delivery even if at my office,neutral,0.5568645596504211
service very fast nice,positive,0.9122097492218018
it great wasnt expect delivery this much early think it come on sat or sun but receive my product day early,positive,0.8914077877998352
just maintain quality of service,neutral,0.667288601398468
good,neutral,0.6630253791809082
worst earphones one side not work complain in police station call your customer care more than time they not pick up my call also eat call but no response worst worst bad earphone,negative,0.9623430967330933
very poor deli,negative,0.8936069011688232
delivery wrong person,negative,0.8061702251434326
good,neutral,0.6630253791809082
consignment keep at surat for more than day not deliver,neutral,0.6401042342185974
good,neutral,0.6630253791809082
mrg cm f et hi,neutral,0.8105190396308899
self,neutral,0.6020625829696655
also mention approx time of delivery first half of day or second half in arrive today,neutral,0.9537366628646851
tracker status not be update hence could not get realtime infoalso in spite of repeated request deliver early,negative,0.7179274559020996
very rude behaviour of delivery boy,negative,0.9518808722496033
nice delivery,positive,0.8182706832885742
why do you estimate delivery date a nov when you could deliver by nov,neutral,0.5096367001533508
ifivj,neutral,0.6248738765716553
percel damage,neutral,0.5081830620765686
good service oo,positive,0.8569914102554321
still order pending deliver in app my product miss here,neutral,0.6079882383346558
first it delay by day that delivery person very rude too,negative,0.9523599147796631
my courier not come please check send me please,neutral,0.6326099634170532
blue dart courier service excellent,positive,0.8925849795341492
plz call hour before reach doorstep,neutral,0.8633472323417664
excellent,positive,0.9086722731590271
very very bad response,negative,0.9537058472633362
good service,positive,0.8297358751296997
cod amount delivery person take run away,neutral,0.5945090651512146
great service,positive,0.8771696090698242
poor service,negative,0.900617778301239
good,neutral,0.6630253791809082
parcel reach at destination on october but they deliver on november very poor service very poor staff,negative,0.9492605924606323
excellent,positive,0.9086722731590271
best service,positive,0.8133760094642639
best service on time,positive,0.8623151779174805
thank you,positive,0.7942999601364136
receive wrong product this fake,negative,0.9313402771949768
good,neutral,0.6630253791809082
continue this,neutral,0.7731489539146423
this my bad experience ever my parcel,negative,0.9509912133216858
delivery before date,neutral,0.7520079016685486
good,neutral,0.6630253791809082
want exchange product because ot not similar tho image show,neutral,0.5032380223274231
goo,neutral,0.49462461471557617
improve how talk customer,neutral,0.730165421962738
very courteous service,positive,0.8567641973495483
bad delivery agent he ask more for order come for fight,negative,0.7570732831954956
good,neutral,0.6630253791809082
delivery so delayed,negative,0.8740532398223877
delivery boy talk very rude just because he not understand address,negative,0.9603425860404968
delivery do my neighbour without my permission without me tell otphow do blue dart even allow delivery without otp,neutral,0.6704556345939636
nice experience,positive,0.9003534317016602
ntng improve,neutral,0.629071831703186
bed,neutral,0.48481324315071106
great service polite staff,positive,0.9096192717552185
behaviour not good about delivery man please dont send him next time deliver product,negative,0.9463996291160583
delivery very fast convenientdelivery person also polite in nature,positive,0.8492031693458557
good,neutral,0.6630253791809082
deliver fast,neutral,0.6316739320755005
delivery personal leave parcel at door leave without even call or intimation,neutral,0.8426269292831421
Rahul Dabhi,neutral,0.7715659141540527
good,neutral,0.6630253791809082
good,neutral,0.6630253791809082
very low quality product but charge high rate all most high broken junk product,negative,0.9520645141601562
not work trust,neutral,0.6613238453865051
Fek update ?..,neutral,0.8591398596763611
Everything is ok but on tracking details did'g get delivery person contact number.,neutral,0.5351873636245728
Nothing ,neutral,0.548723042011261
excellent service,positive,0.9300705790519714
good,neutral,0.6630253791809082
yes,neutral,0.44127699732780457
good service of delivery person,positive,0.845279335975647
very bad service very delayed,negative,0.9622994661331177
good on time,neutral,0.5793237686157227
Gay,neutral,0.576346218585968
very good service,positive,0.9318373799324036
delivery executive unpolite rude very disrespectful behaviouri dont expect blue dart like company hire such unprofessionals,negative,0.9736043214797974
delivery person not at all professional,negative,0.9220961928367615
Before deliver send me the updates,neutral,0.8144306540489197
late delivery,neutral,0.6043542623519897
bbnk,neutral,0.5106898546218872
good service,positive,0.8297358751296997
only half order deliver charge full money,neutral,0.8251741528511047
fast delivery,neutral,0.5395807027816772
order deliver someone else at address mention,neutral,0.8359374403953552
delivery boys behavior not good,negative,0.9526839256286621
Noone came to deliver but showing noone at home for 1 days. Only delivered on 3rd day. Shipment was live plants.,neutral,0.48104262351989746
excellent service,positive,0.9300705790519714
very pathetic,negative,0.9355083703994751
very bad,negative,0.8433438539505005
very low quality,negative,0.8533793687820435
outstanding delivery,positive,0.7801460027694702
delivery time not good,negative,0.9322196245193481
last time when my order for medicine from truemeds be delay for delivery muchmuch beyond reasonable time limit,neutral,0.6830303072929382
not deliver in home,neutral,0.5792299509048462
proper home delivery would much appreciatedkeeps call for location even though house number give,positive,0.8421160578727722
slow default,neutral,0.6352015137672424
Jjhhhgff,neutral,0.6639341115951538
dint get any call from blue dot,neutral,0.5784494876861572
get it,neutral,0.5181503891944885
always get parcel deliver on time call should always make before delivery attempt,neutral,0.7286025881767273
quality very bad,negative,0.9259030818939209
so late know bank issue,neutral,0.5228667855262756
good service,positive,0.8297358751296997
package not receive not deliver at all,negative,0.8331563472747803
one month after get my delivery,neutral,0.8398956060409546
nyc courier service,neutral,0.7630323171615601
nice,neutral,0.6387196779251099
excellent service,positive,0.9300705790519714
item not deliver,neutral,0.6495009660720825
return karna hai,neutral,0.6022897362709045
receive wrong order,neutral,0.5925569534301758
good,neutral,0.6630253791809082
good service,positive,0.8297358751296997
excellent,positive,0.9086722731590271
nic,neutral,0.5663321018218994
goo,neutral,0.49462461471557617
All good,positive,0.8159980177879333
didnt receive any courier,negative,0.7144672870635986
not deliver yet,neutral,0.6060829162597656
nothing,neutral,0.5349960327148438
reliable,neutral,0.5585746169090271
good service,positive,0.8297358751296997
bwrtwr,neutral,0.7023495435714722
go collect product from office,neutral,0.8249779939651489
good,neutral,0.6630253791809082
very very bad product,negative,0.9668030738830566
this pant so bad,negative,0.9558678269386292
great man for delivery,positive,0.9128745794296265
good,neutral,0.6630253791809082
very bad servise wrong product rcvs just bocking november but rcvd st agust very bad service pls return exchange asap,negative,0.9593643546104431
delivery staff very friendly,positive,0.9388624429702759
reload make u fool with defect productdo not take deliver for reload store,negative,0.8794693350791931
Nathing,neutral,0.46289151906967163
receive item,neutral,0.7536551356315613
not receive any product from blue dart today out of town today so this not possible any product receive by me reply,negative,0.8905668258666992
Ok,neutral,0.5264875888824463
I have not received the courier and your report showing received by Sandeep Kumar..I am not even in delhi,negative,0.7673210501670837
good,neutral,0.6630253791809082
bad service,negative,0.8802351355552673
very good service,positive,0.9318373799324036
good job,positive,0.8671579957008362
good service,positive,0.8297358751296997
please try get pincode right,neutral,0.7406644225120544
extremely happy my parcel get ship with blue dart a want my parcel at early highly recommend,positive,0.9818186163902283
packet not reach me in day than individually go rama road,neutral,0.6454702615737915
Increase the limit until the kyc is done ,neutral,0.8398584723472595
very nice,positive,0.9467630982398987
yes,neutral,0.44127699732780457
havent receive package,neutral,0.5621781945228577
sipmant late delivery agent,neutral,0.4905930161476135
very poor delivery service,negative,0.943725049495697
statistic,neutral,0.5758734345436096
service good but parcel didnt deliver at first have call my seller then product deliver,neutral,0.6167185306549072
Exchange L size,neutral,0.8154159784317017
product that order not in order packet product that arrive also damage,negative,0.8300272226333618
delivery detail update via sm beforehand delivery person contact me deliver item in timely manner,neutral,0.917445719242096
not receive any product,neutral,0.6302583813667297
good,neutral,0.6630253791809082
damage bottle di h use kri hui esha kon deta h gift ya mat hi do,neutral,0.8380682468414307
new worker not work in manner previous worker with their dedication,neutral,0.5479808449745178
good,neutral,0.6630253791809082
my order not deliver at all do not know what status update you guy take,negative,0.9394616484642029
deliver on time,neutral,0.6479045152664185
please tack return,neutral,0.7134058475494385
Very easy procedure for opening account,positive,0.8862807154655457
read my feedback,neutral,0.7425463199615479
outstanding,neutral,0.6654027700424194
I have an account with Axis and HDFC satisfied with their services but experience with IDFC First extremely excellent and reliable ,positive,0.9595402479171753
Nothing,neutral,0.5676093697547913
this order not deliver me,negative,0.8783469796180725
not receive parcel,neutral,0.5949524641036987
suppose deliver in one day but deliver after day with no reason,neutral,0.5059358477592468
good,neutral,0.6630253791809082
Overall great👍. ,positive,0.9510079622268677
very delayed very poor very bad it take too much time deliver no contact number update in local delivery boy dont recommend in our use your service,negative,0.9685279130935669
otp should mandatory for delivery confirmation,neutral,0.8314669132232666
accord me,neutral,0.7612625956535339
good service blue dart courier delivery agent behaviour good agent name jitendra kumar singh all good,positive,0.9060754776000977
good service,positive,0.8297358751296997
very good,positive,0.9482112526893616
ramsahay mishra ki or se blue dart walon ko badhai,neutral,0.7947648763656616
good sarvice,neutral,0.6817456483840942
it good,positive,0.8429408073425293
verey good sir,neutral,0.532364010810852
very good,positive,0.9482112526893616
good,neutral,0.6630253791809082
dilvery agent behaviour very bad,negative,0.9401472806930542
chq book card envelope openedwhat hell go oni want close my account from your bank,negative,0.9089589715003967
it good,positive,0.8429408073425293
this th time have go n collect my shipment from blue dart office everytime there delivery excuse,neutral,0.8357995748519897
parcel not receivedpratap aditya da,neutral,0.6570117473602295
by keep maintain your service,neutral,0.6206608414649963
good oppo quality best charger adapter excellent,positive,0.9341309666633606
courier not recieved but delivery status show it deliver successfully,neutral,0.5509878993034363
thank you,positive,0.7942999601364136
delivery very late in evening could expedite early pls look into it,neutral,0.5371757745742798
good service,positive,0.8297358751296997
just keep it up,positive,0.7025722861289978
good service timely deliver,positive,0.8769786953926086
very good,positive,0.9482112526893616
very bad service,negative,0.9438402652740479
fast service gudd,neutral,0.637680172920227
nice,neutral,0.6387196779251099
good on time,neutral,0.5793237686157227
excellent,positive,0.9086722731590271
continue do so,neutral,0.6450614929199219
everything about bluedart courier very good,positive,0.9809736609458923
courier deliver in bad shape with no detail of sender take long time for short distance delivery,negative,0.87330561876297
receive package in damage conditionwho responsible,neutral,0.6105716228485107
definitely,neutral,0.4873427450656891
good,neutral,0.6630253791809082
not devil,neutral,0.6440460681915283
fine,neutral,0.539442241191864
not at all,neutral,0.5773724317550659
call before delivery,neutral,0.6991100311279297
good delivery,positive,0.8127566576004028
not happy,negative,0.9324823021888733
service ex,neutral,0.563543975353241
good job,positive,0.8671579957008362
Ok,neutral,0.5264875888824463
good,neutral,0.6630253791809082
wrongly deliver,negative,0.7969515919685364
very helpful,positive,0.903144359588623
nice delivery good way of speaking improve about location accuracy,positive,0.9175921082496643
ghar,neutral,0.5619964003562927
good,neutral,0.6630253791809082
wrost service,neutral,0.6533918976783752
best service provider,positive,0.8549813032150269
behaviour good,positive,0.7542893886566162
good behaviour,neutral,0.6005692481994629
good,neutral,0.6630253791809082
satisfied,positive,0.8347187042236328
post at time,neutral,0.6908352375030518
my delivery delay by day,neutral,0.6010420322418213
delivery guy name he mention kaluwas very rude even not bother for any customer feedback in first attempt he have wrongly mention abt not available but in fact he have not visit my place a he not try find my location even after call when he come deliver courier after ring bell,negative,0.9305432438850403
receive,neutral,0.714394211769104
very good service,positive,0.9318373799324036
didnt receive want detail where exactly product deliver which branch,neutral,0.5937783122062683
it already best no need improve,neutral,0.6800863742828369
it very significant very precise fast delivery on time,positive,0.9429618120193481
good,neutral,0.6630253791809082
good,neutral,0.6630253791809082
call before delivery,neutral,0.6991100311279297
delay delivery or customer service center cut call without any reason,negative,0.8438807129859924
rude,neutral,0.6433743834495544
courier not receive,neutral,0.49647897481918335
not receive my order,negative,0.7445043325424194
No,neutral,0.49548888206481934
dear team,neutral,0.5449210405349731
"I had a lot of issues in the adhaar otp verification It failed like 5-6 times, then worked fine the next day.
Also in VideoKYC, there was some bug, where it was not allowing me phone's camera to autofocus on the identity card. tried twice but didn't work, then had to do it from my friend's phone.",negative,0.8143240809440613
very rude behave,negative,0.9363256692886353
late delivery,neutral,0.6043542623519897
delivery agent,neutral,0.6729134917259216
good,neutral,0.6630253791809082
good delivery boy ajit kumar khatua good blue dart express limit very fast delivery company,positive,0.9649959206581116
deliver item timely,neutral,0.7718590497970581
best delivery person,positive,0.8324347138404846
good customer service,positive,0.8014274835586548
delivery person didnt call after drop product,neutral,0.5504602193832397
exactly should deliver at home,neutral,0.7391803860664368
nic,neutral,0.5663321018218994
courier partner good,positive,0.7334516644477844
one day late deliver,neutral,0.6368473172187805
not deliver,neutral,0.5799227952957153
good,neutral,0.6630253791809082
still parcel not deliver but receive msg state tgat it deliver,neutral,0.5840252637863159
order extremely expensive pc worth,neutral,0.5520436763763428
call from delivery executive before they attempt delivery would beneficial for both party a sometimes delivery location far off,neutral,0.5160709619522095
delivery service attempt truly deliver,positive,0.7413390278816223
very worst speach not deliver my place,negative,0.9631019234657288
rong product deliver kara h,neutral,0.695198655128479
yes,neutral,0.44127699732780457
good service highly recommend,positive,0.9640743732452393
good service,positive,0.8297358751296997
good service,positive,0.8297358751296997
not respond,neutral,0.5392524003982544
worst delivery ever package suppose deliver yesterday without contact me delivery boy conveniently mention that address not find in comment after contact back forth,negative,0.7716681957244873
good,neutral,0.6630253791809082
good,neutral,0.6630253791809082
good,neutral,0.6630253791809082
product receive,neutral,0.6917957663536072
good,neutral,0.6630253791809082
receive wrong tempered product,neutral,0.6492836475372314
please call u nd wait for sometime if we cant receive ur call,neutral,0.6419312953948975
goo,neutral,0.49462461471557617
good,neutral,0.6630253791809082
"It took over 15 days to open an account. Whenever enquired always received same answer, it will be done by tomorrow. ",neutral,0.5562991499900818
good prod,positive,0.70589679479599
delevery too late,neutral,0.6571376323699951
Change the product and send me original which one I have ordered...?,neutral,0.7946193218231201
I Now use idfc bank few months wait I say feedback ,neutral,0.7131839394569397
dont take auto locatioor give option edit it,neutral,0.7148736715316772
good,neutral,0.6630253791809082
day delivery time include book date two day over above not applicable at all,neutral,0.5048640370368958
not deliver yet show deliver not available at address mention my name deliver person how,negative,0.7645267248153687
very bad service delivery too late delivery boy ask me come outside or he would reject parcel after many call request,negative,0.9501580595970154
good boy,positive,0.8935654163360596
overall ok,neutral,0.6078706979751587
actually my schedule eccpected date october but receive product on november mean day delay,neutral,0.7305786609649658
good,neutral,0.6630253791809082
